Epoch, Ratio of 1s (if random), Location of ASM (if needed), K (if needed), Accuracy, Loss
395, 0.4, , 10, 0.1625426560640335, nan
396, 0.4, , 10, 0.1625426560640335, nan
397, 0.4, , 10, 0.1625426560640335, nan
398, 0.4, , 10, 0.1625426560640335, nan
399, 0.4, , 10, 0.1625426560640335, nan
400, 0.4, , 10, 0.1625426560640335, nan
401, 0.4, , 10, 0.1625426560640335, nan
402, 0.4, , 10, 0.1625426560640335, nan
403, 0.4, , 10, 0.1625426560640335, nan
404, 0.4, , 10, 0.1625426560640335, nan
405, 0.4, , 10, 0.1625426560640335, nan
406, 0.4, , 10, 0.1625426560640335, nan
407, 0.4, , 10, 0.1625426560640335, nan
408, 0.4, , 10, 0.1625426560640335, nan
409, 0.4, , 10, 0.1625426560640335, nan
410, 0.4, , 10, 0.1625426560640335, nan
411, 0.4, , 10, 0.1625426560640335, nan
412, 0.4, , 10, 0.1625426560640335, nan
413, 0.4, , 10, 0.16595563292503357, nan
414, 0.4, , 10, 0.16595563292503357, nan
415, 0.4, , 10, 0.16595563292503357, nan
416, 0.4, , 10, 0.16595563292503357, nan
417, 0.4, , 10, 0.16595563292503357, nan
418, 0.4, , 10, 0.16595563292503357, nan
419, 0.4, , 10, 0.16595563292503357, nan
420, 0.4, , 10, 0.16595563292503357, nan
421, 0.2, , 10, 0.1595563143491745, 0.030717262737580128
422, 0.2, , 10, 0.1595563143491745, 0.030717227544393964
423, 0.2, , 10, 0.1595563143491745, 0.03071719107977766
424, 0.2, , 10, 0.1595563143491745, 0.030717136001424172
425, 0.2, , 10, 0.1595563143491745, 0.030717070497343565
426, 0.2, , 10, 0.1595563143491745, 0.030717022081283987
427, 0.2, , 10, 0.1595563143491745, 0.030717000568686086
428, 0.2, , 10, 0.1595563143491745, 0.030716948846908152
429, 0.2, , 10, 0.1595563143491745, 0.03071689915941844
430, 0.2, , 10, 0.1595563143491745, 0.030716862186230084
431, 0.2, , 10, 0.1595563143491745, 0.0307168249587557
432, 0.2, , 10, 0.1595563143491745, 0.030716784323848556
433, 0.2, , 10, 0.1595563143491745, 0.03071674623180168
434, 0.2, , 10, 0.1595563143491745, 0.03071669903631503
435, 0.2, , 10, 0.1595563143491745, 0.030716665521416647
436, 0.2, , 10, 0.1595563143491745, 0.030716634549378535
437, 0.2, , 10, 0.1595563143491745, 0.030716605103056585
438, 0.2, , 10, 0.1595563143491745, 0.030716561721860346
439, 0.2, , 10, 0.1595563143491745, 0.030716513610943998
440, 0.2, , 10, 0.1595563143491745, 0.030716477400613725
441, 0.2, , 10, 0.1595563143491745, 0.03071645573544421
442, 0.2, , 10, 0.1595563143491745, 0.030716422881689496
443, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
444, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
445, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
446, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
447, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
448, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
449, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
450, 0.2, , 10, 0.16595563292503357, 0.030716166866517312
451, 1.0, , 20, 0.15870307385921478, nan
452, 1.0, , 20, 0.15827645361423492, nan
453, 1.0, , 20, 0.16126279532909393, nan
454, 1.0, , 20, 0.1523037552833557, nan
455, 1.0, , 20, 0.15529009699821472, nan
456, 1.0, , 20, 0.16126279532909393, nan
457, 1.0, , 20, 0.15827645361423492, nan
458, 1.0, , 20, 0.15827645361423492, nan
459, 1.0, , 20, 0.15529009699821472, nan
460, 1.0, , 20, 0.15827645361423492, nan
461, 1.0, , 20, 0.15827645361423492, nan
462, 1.0, , 20, 0.15827645361423492, nan
463, 1.0, , 20, 0.15827645361423492, nan
464, 1.0, , 20, 0.15827645361423492, nan
465, 1.0, , 20, 0.16382253170013428, nan
466, 1.0, , 20, 0.16382253170013428, nan
467, 1.0, , 20, 0.16083617508411407, nan
468, 1.0, , 20, 0.16083617508411407, nan
469, 1.0, , 20, 0.16083617508411407, nan
470, 1.0, , 20, 0.16083617508411407, nan
471, 1.0, , 20, 0.1668088734149933, nan
472, 1.0, , 20, 0.16382253170013428, nan
473, 1.0, , 20, 0.16382253170013428, nan
474, 1.0, , 20, 0.16382253170013428, nan
475, 1.0, , 20, 0.16382253170013428, nan
476, 1.0, , 20, 0.16382253170013428, nan
477, 1.0, , 20, 0.16382253170013428, nan
